municipality,eur_m2,period,source
Nantois,8.07,2025,Carte des loyers
Nanton,8.17,2025,Carte des loyers
Nantouillet,13.93,2025,Carte des loyers
Nantoux,11.2,2025,Carte des loyers
Nantua,8.92,2025,Carte des loyers
Nançay,7.84,2025,Carte des loyers
Nançois-le-Grand,7.01,2025,Carte des loyers
Nançois-sur-Ornain,7.01,2025,Carte des loyers
Naours,8.64,2025,Carte des loyers
Narbief,14.22,2025,Carte des loyers
Narbonne,12.36,2025,Carte des loyers
Narbéfontaine,8.09,2025,Carte des loyers
Narcastet,10.66,2025,Carte des loyers
Narcy,6.68,2025,Carte des loyers
Nargis,8.6,2025,Carte des loyers
Narnhac,6.9,2025,Carte des loyers
Narp,8.88,2025,Carte des loyers
Narrosse,13.67,2025,Carte des loyers
Nasbinals,7.0,2025,Carte des loyers
Nassandres sur Risle,8.88,2025,Carte des loyers
Nassiet,8.93,2025,Carte des loyers
Nassigny,7.26,2025,Carte des loyers
Nastringues,8.6,2025,Carte des loyers
Natzwiller,9.52,2025,Carte des loyers
Naucelle,8.17,2025,Carte des loyers
Naucelles,7.78,2025,Carte des loyers
Naujac-sur-Mer,10.05,2025,Carte des loyers
Naujan-et-Postiac,8.96,2025,Carte des loyers
Nauroy,6.97,2025,Carte des loyers
Naussac,7.19,2025,Carte des loyers
Naussac-Fontanes,6.48,2025,Carte des loyers
Naussannes,8.2,2025,Carte des loyers
Nauvay,7.34,2025,Carte des loyers
Nauviale,7.82,2025,Carte des loyers
Navacelles,9.94,2025,Carte des loyers
Navailles-Angos,8.51,2025,Carte des loyers
Navarrenx,9.91,2025,Carte des loyers
Naveil,8.34,2025,Carte des loyers
Navenne,8.59,2025,Carte des loyers
Naves,8.15,2025,Carte des loyers
Navilly,8.92,2025,Carte des loyers
Navour-sur-Grosne,9.04,2025,Carte des loyers
Navès,7.66,2025,Carte des loyers
Nay,7.32,2025,Carte des loyers
Nayemont-les-Fosses,9.48,2025,Carte des loyers
Nazelles-Négron,9.86,2025,Carte des loyers
Neau,7.18,2025,Carte des loyers
Neaufles-Auvergny,8.62,2025,Carte des loyers
Neaufles-Saint-Martin,10.18,2025,Carte des loyers
Neauphe-sous-Essai,7.77,2025,Carte des loyers
Neauphe-sur-Dive,7.24,2025,Carte des loyers
Neauphle-le-Château,15.15,2025,Carte des loyers
Neauphle-le-Vieux,15.15,2025,Carte des loyers
Neauphlette,12.38,2025,Carte des loyers
Neaux,8.53,2025,Carte des loyers
Nedde,7.43,2025,Carte des loyers
Neewiller-près-Lauterbourg,11.04,2025,Carte des loyers
Neffes,10.22,2025,Carte des loyers
Neffiès,9.05,2025,Carte des loyers
Nelling,9.4,2025,Carte des loyers
Nemours,11.37,2025,Carte des loyers
Nempont-Saint-Firmin,8.82,2025,Carte des loyers
Nepvant,7.05,2025,Carte des loyers
Nerbis,7.86,2025,Carte des loyers
Nercillac,8.85,2025,Carte des loyers
Nernier,21.3,2025,Carte des loyers
Ners,9.66,2025,Carte des loyers
Nersac,11.17,2025,Carte des loyers
Nervieux,8.17,2025,Carte des loyers
Nerville-la-Forêt,15.99,2025,Carte des loyers
Neschers,8.61,2025,Carte des loyers
Nescus,8.8,2025,Carte des loyers
Nesle,8.32,2025,Carte des loyers
Nesle-Hodeng,6.8,2025,Carte des loyers
Nesle-Normandeuse,7.98,2025,Carte des loyers
Nesle-et-Massoult,9.03,2025,Carte des loyers
Nesle-l'Hôpital,7.98,2025,Carte des loyers
Nesle-la-Reposte,8.09,2025,Carte des loyers
Nesle-le-Repons,7.97,2025,Carte des loyers
Nesles,10.37,2025,Carte des loyers
Nesles-la-Montagne,8.34,2025,Carte des loyers
Nesles-la-Vallée,13.71,2025,Carte des loyers
Neslette,8.11,2025,Carte des loyers
Nesmy,9.44,2025,Carte des loyers
Nesploy,9.44,2025,Carte des loyers
Nespouls,9.49,2025,Carte des loyers
Nessa,9.72,2025,Carte des loyers
Nestier,8.95,2025,Carte des loyers
Nettancourt,6.16,2025,Carte des loyers
Neublans-Abergement,8.92,2025,Carte des loyers
Neubois,11.82,2025,Carte des loyers
Neuchâtel-Urtière,10.38,2025,Carte des loyers
Neuf-Berquin,9.39,2025,Carte des loyers
Neuf-Brisach,11.22,2025,Carte des loyers
Neuf-Marché,9.0,2025,Carte des loyers
Neuf-Mesnil,7.32,2025,Carte des loyers
Neuf-Église,7.46,2025,Carte des loyers
Neufbosc,8.6,2025,Carte des loyers
Neufchef,10.41,2025,Carte des loyers
Neufchelles,11.49,2025,Carte des loyers
Neufchâteau,8.16,2025,Carte des loyers
Neufchâtel-Hardelot,10.61,2025,Carte des loyers
Neufchâtel-en-Bray,7.38,2025,Carte des loyers
Neufchâtel-en-Saosnois,8.07,2025,Carte des loyers
Neufchâtel-sur-Aisne,8.65,2025,Carte des loyers
Neuffons,7.88,2025,Carte des loyers
Neuffontaines,6.2,2025,Carte des loyers
Neufgrange,9.34,2025,Carte des loyers
Neuflieux,7.84,2025,Carte des loyers
Neuflize,7.81,2025,Carte des loyers
Neufmaison,7.81,2025,Carte des loyers
Neufmaisons,7.4,2025,Carte des loyers
Neufmanil,6.96,2025,Carte des loyers
Neufmesnil,7.97,2025,Carte des loyers
Neufmoulin,8.85,2025,Carte des loyers
Neufmoulins,8.93,2025,Carte des loyers
Neufmoutiers-en-Brie,15.41,2025,Carte des loyers
Neufvillage,8.68,2025,Carte des loyers
Neufvy-sur-Aronde,9.64,2025,Carte des loyers
Neugartheim-Ittlenheim,13.61,2025,Carte des loyers
Neuhaeusel,11.04,2025,Carte des loyers
Neuil,9.01,2025,Carte des loyers
Neuilh,10.34,2025,Carte des loyers
Neuillac,9.88,2025,Carte des loyers
Neuillay-les-Bois,7.15,2025,Carte des loyers
Neuilly,6.68,2025,Carte des loyers
Neuilly-Crimolois,10.78,2025,Carte des loyers
Neuilly-Plaisance,18.14,2025,Carte des loyers
Neuilly-Saint-Front,9.33,2025,Carte des loyers
Neuilly-en-Donjon,7.55,2025,Carte des loyers
Neuilly-en-Dun,7.14,2025,Carte des loyers
Neuilly-en-Sancerre,7.75,2025,Carte des loyers
Neuilly-en-Thelle,12.62,2025,Carte des loyers
Neuilly-en-Vexin,12.81,2025,Carte des loyers
Neuilly-l'Hôpital,8.85,2025,Carte des loyers
Neuilly-l'Évêque,6.79,2025,Carte des loyers
Neuilly-le-Bisson,7.77,2025,Carte des loyers
Neuilly-le-Brignon,7.62,2025,Carte des loyers
Neuilly-le-Dien,7.49,2025,Carte des loyers
Neuilly-le-Réal,7.88,2025,Carte des loyers
Neuilly-le-Vendin,6.15,2025,Carte des loyers
Neuilly-sous-Clermont,12.46,2025,Carte des loyers
Neuilly-sur-Marne,16.13,2025,Carte des loyers
Neuilly-sur-Seine,26.23,2025,Carte des loyers
Neuilly-sur-Suize,7.11,2025,Carte des loyers
Neuillé,9.26,2025,Carte des loyers
Neuillé-Pont-Pierre,10.42,2025,Carte des loyers
Neuillé-le-Lierre,8.28,2025,Carte des loyers
Neulette,7.02,2025,Carte des loyers
Neulise,7.33,2025,Carte des loyers
Neulles,9.88,2025,Carte des loyers
Neulliac,8.25,2025,Carte des loyers
Neung-sur-Beuvron,7.56,2025,Carte des loyers
Neunkirchen-lès-Bouzonville,9.64,2025,Carte des loyers
Neure,6.34,2025,Carte des loyers
Neurey-en-Vaux,8.34,2025,Carte des loyers
Neurey-lès-la-Demie,8.56,2025,Carte des loyers
Neussargues-Moissac,7.1,2025,Carte des loyers
Neuve-Chapelle,10.72,2025,Carte des loyers
Neuve-Maison,6.32,2025,Carte des loyers
Neuve-Église,11.82,2025,Carte des loyers
Neuvecelle,16.45,2025,Carte des loyers
Neuvelle-lès-Cromary,9.66,2025,Carte des loyers
Neuvelle-lès-Voisey,8.44,2025,Carte des loyers
Neuvelle-lès-la-Charité,7.98,2025,Carte des loyers
Neuves-Maisons,10.46,2025,Carte des loyers
Neuvic,6.86,2025,Carte des loyers
Neuvic-Entier,7.17,2025,Carte des loyers
Neuvicq,7.86,2025,Carte des loyers
Neuvicq-le-Château,7.24,2025,Carte des loyers
Neuvillalais,7.52,2025,Carte des loyers
Neuville,7.66,2025,Carte des loyers
Neuville Saint Denis,10.98,2025,Carte des loyers
Neuville-Bosc,13.71,2025,Carte des loyers
Neuville-Bourjonval,7.92,2025,Carte des loyers
Neuville-Coppegueule,7.34,2025,Carte des loyers
Neuville-Day,6.7,2025,Carte des loyers
Neuville-Ferrières,6.8,2025,Carte des loyers
Neuville-Saint-Amand,8.13,2025,Carte des loyers
Neuville-Saint-Rémy,8.55,2025,Carte des loyers
Neuville-Saint-Vaast,9.73,2025,Carte des loyers
Neuville-Vitasse,9.95,2025,Carte des loyers
Neuville-au-Bois,8.02,2025,Carte des loyers
Neuville-au-Cornet,7.61,2025,Carte des loyers
Neuville-au-Plain,7.76,2025,Carte des loyers
Neuville-aux-Bois,10.5,2025,Carte des loyers
Neuville-de-Poitou,8.98,2025,Carte des loyers
Neuville-en-Avesnois,8.54,2025,Carte des loyers
Neuville-en-Beaumont,7.97,2025,Carte des loyers
Neuville-en-Ferrain,10.9,2025,Carte des loyers
Neuville-en-Verdunois,7.3,2025,Carte des loyers
Neuville-les-Dames,11.35,2025,Carte des loyers
Neuville-lez-Beaulieu,6.39,2025,Carte des loyers
Neuville-lès-Decize,6.79,2025,Carte des loyers
Neuville-lès-This,6.29,2025,Carte des loyers
Neuville-lès-Vaucouleurs,7.01,2025,Carte des loyers
Neuville-sous-Montreuil,7.77,2025,Carte des loyers
Neuville-sur-Ailette,8.65,2025,Carte des loyers
Neuville-sur-Ain,9.54,2025,Carte des loyers
Neuville-sur-Authou,8.88,2025,Carte des loyers
Neuville-sur-Brenne,7.25,2025,Carte des loyers
Neuville-sur-Escaut,8.36,2025,Carte des loyers
Neuville-sur-Margival,9.01,2025,Carte des loyers
Neuville-sur-Oise,15.31,2025,Carte des loyers
Neuville-sur-Ornain,6.16,2025,Carte des loyers
Neuville-sur-Sarthe,8.99,2025,Carte des loyers
Neuville-sur-Saône,12.72,2025,Carte des loyers
Neuville-sur-Seine,6.46,2025,Carte des loyers
Neuville-sur-Touques,6.34,2025,Carte des loyers
Neuville-sur-Vanne,7.38,2025,Carte des loyers
Neuviller-la-Roche,9.52,2025,Carte des loyers
Neuviller-lès-Badonviller,7.07,2025,Carte des loyers
Neuviller-sur-Moselle,8.56,2025,Carte des loyers
Neuvillers-sur-Fave,9.48,2025,Carte des loyers
Neuvillette,7.49,2025,Carte des loyers
Neuvillette-en-Charnie,6.76,2025,Carte des loyers
Neuvilley,8.45,2025,Carte des loyers
Neuvilly,7.5,2025,Carte des loyers
Neuvilly-en-Argonne,7.06,2025,Carte des loyers
Neuvireuil,10.32,2025,Carte des loyers
Neuvizy,5.75,2025,Carte des loyers
Neuvy,7.96,2025,Carte des loyers
Neuvy-Bouin,7.6,2025,Carte des loyers
Neuvy-Deux-Clochers,7.75,2025,Carte des loyers
Neuvy-Grandchamp,6.7,2025,Carte des loyers
Neuvy-Pailloux,7.18,2025,Carte des loyers
Neuvy-Saint-Sépulchre,6.23,2025,Carte des loyers
Neuvy-Sautour,7.38,2025,Carte des loyers
Neuvy-au-Houlme,7.02,2025,Carte des loyers
Neuvy-en-Dunois,8.22,2025,Carte des loyers
Neuvy-en-Sullias,8.06,2025,Carte des loyers
Neuvy-le-Barrois,6.79,2025,Carte des loyers
Neuvy-le-Roi,7.07,2025,Carte des loyers
Neuvy-sur-Barangeon,7.46,2025,Carte des loyers
Neuvy-sur-Loire,8.14,2025,Carte des loyers
Neuvéglise-sur-Truyère,7.0,2025,Carte des loyers
Neuwiller,14.4,2025,Carte des loyers
Neuwiller-lès-Saverne,11.75,2025,Carte des loyers
Nevers,9.08,2025,Carte des loyers
Nevoy,8.44,2025,Carte des loyers
Nevy-lès-Dole,11.06,2025,Carte des loyers
Nevy-sur-Seille,8.45,2025,Carte des loyers
Nexon,9.63,2025,Carte des loyers
Ney,11.52,2025,Carte des loyers
Neydens,21.04,2025,Carte des loyers
Neyron,13.84,2025,Carte des loyers
Niafles,7.42,2025,Carte des loyers
Niaux,8.48,2025,Carte des loyers
Nibas,8.3,2025,Carte des loyers
Nibelle,8.35,2025,Carte des loyers
Nibles,9.67,2025,Carte des loyers
Nice,21.6,2025,Carte des loyers
Nicey,7.16,2025,Carte des loyers
Nicey-sur-Aire,8.07,2025,Carte des loyers
Nicole,7.73,2025,Carte des loyers
Nicorps,7.19,2025,Carte des loyers
Niderhoff,8.93,2025,Carte des loyers
Niderviller,9.39,2025,Carte des loyers
Niederbronn-les-Bains,9.18,2025,Carte des loyers
Niederentzen,12.48,2025,Carte des loyers
Niederhaslach,10.75,2025,Carte des loyers
Niederhausbergen,13.61,2025,Carte des loyers
Niederhergheim,12.48,2025,Carte des loyers
Niederlauterbach,9.35,2025,Carte des loyers
Niedermodern,11.75,2025,Carte des loyers
Niedermorschwihr,10.13,2025,Carte des loyers
Niedernai,12.49,2025,Carte des loyers
Niederrdern,11.04,2025,Carte des loyers
Niederschaeffolsheim,9.39,2025,Carte des loyers
Niedersoultzbach,8.04,2025,Carte des loyers
Niedersteinbach,9.18,2025,Carte des loyers
Niederstinzel,8.6,2025,Carte des loyers
Niedervisse,9.64,2025,Carte des loyers
Nielles-lès-Ardres,8.91,2025,Carte des loyers
Nielles-lès-Bléquin,9.14,2025,Carte des loyers
Nielles-lès-Calais,9.4,2025,Carte des loyers
Nieppe,10.2,2025,Carte des loyers
Niergnies,8.08,2025,Carte des loyers
Nieudan,7.78,2025,Carte des loyers
Nieuil,7.01,2025,Carte des loyers
Nieuil-l'Espoir,9.01,2025,Carte des loyers
Nieul,8.92,2025,Carte des loyers
Nieul-le-Dolent,8.38,2025,Carte des loyers
Nieul-le-Virouil,7.54,2025,Carte des loyers
Nieul-lès-Saintes,9.04,2025,Carte des loyers
Nieul-sur-Mer,12.75,2025,Carte des loyers
Nieulle-sur-Seudre,10.37,2025,Carte des loyers
Nieurlet,8.86,2025,Carte des loyers
Niffer,13.41,2025,Carte des loyers
Niherne,7.15,2025,Carte des loyers
Nilvange,11.91,2025,Carte des loyers
Ninville,5.74,2025,Carte des loyers
Niort,9.89,2025,Carte des loyers
Niort-de-Sault,8.58,2025,Carte des loyers
Niozelles,9.36,2025,Carte des loyers
Nissan-lez-Enserune,9.49,2025,Carte des loyers
Nistos,8.95,2025,Carte des loyers
Nitry,8.12,2025,Carte des loyers
Nitting,8.93,2025,Carte des loyers
Nivelle,9.38,2025,Carte des loyers
Nivigne et Suran,7.95,2025,Carte des loyers
Nivillac,10.97,2025,Carte des loyers
Nivillers,11.52,2025,Carte des loyers
Nivolas-Vermelle,11.31,2025,Carte des loyers
Nivollet-Montgriffon,8.97,2025,Carte des loyers
Nixéville-Blercourt,8.73,2025,Carte des loyers
Nizan-Gesse,8.34,2025,Carte des loyers
Nizas,9.05,2025,Carte des loyers
Nizerolles,7.54,2025,Carte des loyers
Nizy-le-Comte,6.39,2025,Carte des loyers
Niévroz,13.48,2025,Carte des loyers
Noailhac,8.05,2025,Carte des loyers
Noaillac,8.93,2025,Carte des loyers
Noaillan,9.3,2025,Carte des loyers
Noailles,7.22,2025,Carte des loyers
Noailly,7.5,2025,Carte des loyers
Noalhac,7.0,2025,Carte des loyers
Noalhat,8.62,2025,Carte des loyers
Noards,8.69,2025,Carte des loyers
Nocario,11.53,2025,Carte des loyers
Noceta,11.53,2025,Carte des loyers
Nochize,8.19,2025,Carte des loyers
Nod-sur-Seine,7.06,2025,Carte des loyers
Nogaret,10.46,2025,Carte des loyers
Nogaro,9.15,2025,Carte des loyers
Nogent,7.15,2025,Carte des loyers
Nogent-en-Othe,8.11,2025,Carte des loyers
Nogent-l'Abbesse,11.23,2025,Carte des loyers
Nogent-l'Artaud,7.92,2025,Carte des loyers
Nogent-le-Bernard,7.34,2025,Carte des loyers
Nogent-le-Phaye,10.9,2025,Carte des loyers
Nogent-le-Roi,11.57,2025,Carte des loyers
Nogent-le-Rotrou,7.77,2025,Carte des loyers
Nogent-le-Sec,9.81,2025,Carte des loyers
Nogent-lès-Montbard,9.03,2025,Carte des loyers
Nogent-sur-Aube,7.52,2025,Carte des loyers
Nogent-sur-Eure,10.3,2025,Carte des loyers
Nogent-sur-Loir,7.28,2025,Carte des loyers
Nogent-sur-Marne,18.51,2025,Carte des loyers
Nogent-sur-Oise,11.47,2025,Carte des loyers
Nogent-sur-Seine,8.35,2025,Carte des loyers
Nogent-sur-Vernisson,8.1,2025,Carte des loyers
Nogentel,10.15,2025,Carte des loyers
Nogna,8.45,2025,Carte des loyers
Noguères,9.91,2025,Carte des loyers
Nohanent,9.64,2025,Carte des loyers
Nohant-Vic,6.66,2025,Carte des loyers
Nohant-en-Goût,8.34,2025,Carte des loyers
Nohant-en-Graçay,6.94,2025,Carte des loyers
Nohic,9.82,2025,Carte des loyers
Nohèdes,8.97,2025,Carte des loyers
Noidan,7.83,2025,Carte des loyers
Noidans-le-Ferroux,7.98,2025,Carte des loyers
Noidans-lès-Vesoul,9.66,2025,Carte des loyers
Noidant-Chatenoy,8.37,2025,Carte des loyers
Noidant-le-Rocheux,7.11,2025,Carte des loyers
Noilhan,8.21,2025,Carte des loyers
Nointel,17.08,2025,Carte des loyers
Nointot,9.46,2025,Carte des loyers
Noircourt,7.29,2025,Carte des loyers
Noirefontaine,10.38,2025,Carte des loyers
Noirlieu,7.91,2025,Carte des loyers
Noirmoutier-en-l'Île,12.34,2025,Carte des loyers
Noiron,9.12,2025,Carte des loyers
Noiron-sous-Gevrey,10.99,2025,Carte des loyers
Noiron-sur-Bèze,9.58,2025,Carte des loyers
Noiron-sur-Seine,7.06,2025,Carte des loyers
Noironte,9.94,2025,Carte des loyers
Noirval,7.18,2025,Carte des loyers
Noirémont,9.95,2025,Carte des loyers
Noirétable,5.9,2025,Carte des loyers
Noiseau,16.15,2025,Carte des loyers
Noisiel,16.13,2025,Carte des loyers
Noisseville,11.96,2025,Carte des loyers
Noisy-Rudignon,11.4,2025,Carte des loyers
Noisy-le-Grand,15.68,2025,Carte des loyers
Noisy-le-Roi,23.73,2025,Carte des loyers
Noisy-le-Sec,16.98,2025,Carte des loyers
Noisy-sur-Oise,14.01,2025,Carte des loyers
Noisy-sur-École,14.43,2025,Carte des loyers
Noizay,9.77,2025,Carte des loyers
Nojeon-en-Vexin,8.19,2025,Carte des loyers
Nolay,8.69,2025,Carte des loyers
Nollieux,7.33,2025,Carte des loyers
Nolléval,9.84,2025,Carte des loyers
Nomain,11.23,2025,Carte des loyers
Nomdieu,9.9,2025,Carte des loyers
Nomeny,8.86,2025,Carte des loyers
Nomexy,9.33,2025,Carte des loyers
Nommay,10.91,2025,Carte des loyers
Nompatelize,7.4,2025,Carte des loyers
Nomécourt,7.83,2025,Carte des loyers
Nonac,7.12,2025,Carte des loyers
Nonancourt,8.83,2025,Carte des loyers
Nonant,10.36,2025,Carte des loyers
Nonards,7.12,2025,Carte des loyers
Noncourt-sur-le-Rongeant,6.23,2025,Carte des loyers
Nonette-Orsonnette,9.22,2025,Carte des loyers
Nonglard,19.4,2025,Carte des loyers
Nonhigny,8.93,2025,Carte des loyers
Nonsard-Lamarche,8.39,2025,Carte des loyers
Nontron,8.22,2025,Carte des loyers
Nonville,11.4,2025,Carte des loyers
Nonvilliers-Grandhoux,8.95,2025,Carte des loyers
Nonza,11.06,2025,Carte des loyers
Nonzeville,8.13,2025,Carte des loyers
Noordpeene,8.9,2025,Carte des loyers
Nordausques,8.69,2025,Carte des loyers
Nordheim,10.68,2025,Carte des loyers
Nordhouse,12.85,2025,Carte des loyers
Noreuil,7.91,2025,Carte des loyers
Norges-la-Ville,12.07,2025,Carte des loyers
Normanville,9.67,2025,Carte des loyers
Normier,7.83,2025,Carte des loyers
Norolles,13.09,2025,Carte des loyers
Noron-l'Abbaye,8.15,2025,Carte des loyers
Noron-la-Poterie,10.73,2025,Carte des loyers
Noroy,11.23,2025,Carte des loyers
Noroy-le-Bourg,9.12,2025,Carte des loyers
Noroy-sur-Ourcq,9.99,2025,Carte des loyers
Norrent-Fontes,7.94,2025,Carte des loyers
Norrey-en-Auge,9.98,2025,Carte des loyers
Norrois,6.61,2025,Carte des loyers
Norroy,6.84,2025,Carte des loyers
Norroy-le-Sec,9.43,2025,Carte des loyers
Norroy-le-Veneur,10.22,2025,Carte des loyers
Norroy-lès-Pont-à-Mousson,10.95,2025,Carte des loyers
Nort-Leulinghem,8.69,2025,Carte des loyers
Nort-sur-Erdre,10.53,2025,Carte des loyers
Nortkerque,8.91,2025,Carte des loyers
Norville,8.66,2025,Carte des loyers
Nossage-et-Bénévent,9.36,2025,Carte des loyers
Nossoncourt,7.4,2025,Carte des loyers
Nostang,12.19,2025,Carte des loyers
Noth,6.3,2025,Carte des loyers
Nothalten,11.82,2025,Carte des loyers
Notre-Dame-d'Aliermont,8.72,2025,Carte des loyers
Notre-Dame-d'Estrées-Corbon,8.94,2025,Carte des loyers
Notre-Dame-d'Oé,11.05,2025,Carte des loyers
Notre-Dame-d'Épine,8.69,2025,Carte des loyers
Notre-Dame-de-Bellecombe,13.01,2025,Carte des loyers
Notre-Dame-de-Bliquetuit,8.66,2025,Carte des loyers
Notre-Dame-de-Boisset,8.14,2025,Carte des loyers
Notre-Dame-de-Bondeville,10.21,2025,Carte des loyers
Notre-Dame-de-Cenilly,6.86,2025,Carte des loyers
Notre-Dame-de-Commiers,9.51,2025,Carte des loyers
Notre-Dame-de-Livaye,10.86,2025,Carte des loyers
Notre-Dame-de-Livoye,7.22,2025,Carte des loyers
Notre-Dame-de-Londres,10.44,2025,Carte des loyers
Notre-Dame-de-Monts,10.76,2025,Carte des loyers
Notre-Dame-de-Mésage,13.81,2025,Carte des loyers
Notre-Dame-de-Riez,9.9,2025,Carte des loyers
Notre-Dame-de-Vaulx,9.51,2025,Carte des loyers
Notre-Dame-de-l'Isle,10.27,2025,Carte des loyers
Notre-Dame-de-l'Osier,11.27,2025,Carte des loyers
Notre-Dame-de-la-Mer,13.62,2025,Carte des loyers
Notre-Dame-des-Landes,10.79,2025,Carte des loyers
Notre-Dame-des-Millières,11.35,2025,Carte des loyers
Notre-Dame-du-Bec,11.42,2025,Carte des loyers
Notre-Dame-du-Cruet,11.35,2025,Carte des loyers
Notre-Dame-du-Hamel,8.62,2025,Carte des loyers
Notre-Dame-du-Parc,9.18,2025,Carte des loyers
Notre-Dame-du-Pré,11.35,2025,Carte des loyers
Notre-Dame-du-Pé,8.78,2025,Carte des loyers
Nottonville,8.22,2025,Carte des loyers
Nouaillé-Maupertuis,8.83,2025,Carte des loyers
Nouainville,10.0,2025,Carte des loyers
Nouan-le-Fuzelier,7.16,2025,Carte des loyers
Nouans,6.81,2025,Carte des loyers
Nouans-les-Fontaines,6.28,2025,Carte des loyers
Nouart,6.7,2025,Carte des loyers
Noueilles,9.3,2025,Carte des loyers
Noues de Sienne,6.98,2025,Carte des loyers
Nougaroulet,8.72,2025,Carte des loyers
Nouhant,6.23,2025,Carte des loyers
Nouic,6.35,2025,Carte des loyers
Nouilhan,7.95,2025,Carte des loyers
Nouillonpont,8.17,2025,Carte des loyers
Nouilly,11.96,2025,Carte des loyers
Noulens,7.89,2025,Carte des loyers
Nourard-le-Franc,7.93,2025,Carte des loyers
Nourray,7.65,2025,Carte des loyers
Nousse,7.86,2025,Carte des loyers
Nousseviller-Saint-Nabor,9.34,2025,Carte des loyers
Nousseviller-lès-Bitche,7.28,2025,Carte des loyers
Nousty,10.46,2025,Carte des loyers
Nouvelle-Église,8.91,2025,Carte des loyers
Nouvion,9.72,2025,Carte des loyers
Nouvion-et-Catillon,7.97,2025,Carte des loyers
Nouvion-le-Comte,9.45,2025,Carte des loyers
Nouvion-le-Vineux,7.89,2025,Carte des loyers
Nouvion-sur-Meuse,6.96,2025,Carte des loyers
Nouvoitou,10.79,2025,Carte des loyers
Nouvron-Vingré,8.19,2025,Carte des loyers
Nouzerines,6.61,2025,Carte des loyers
Nouzerolles,6.3,2025,Carte des loyers
Nouziers,6.61,2025,Carte des loyers
Nouzilly,8.01,2025,Carte des loyers
Nouzonville,7.11,2025,Carte des loyers
Nouâtre,7.02,2025,Carte des loyers
Novacelles,7.17,2025,Carte des loyers
Novalaise,14.97,2025,Carte des loyers
Novale,8.8,2025,Carte des loyers
Novel,14.35,2025,Carte des loyers
Novella,11.53,2025,Carte des loyers
Noves,11.39,2025,Carte des loyers
Noviant-aux-Prés,7.63,2025,Carte des loyers
Novillard,10.73,2025,Carte des loyers
Novillars,7.73,2025,Carte des loyers
Novillers,12.62,2025,Carte des loyers
Novion-Porcien,7.92,2025,Carte des loyers
Novy-Chevrières,7.92,2025,Carte des loyers
Novéant-sur-Moselle,8.1,2025,Carte des loyers
Noyal,9.4,2025,Carte des loyers
Noyal-Châtillon-sur-Seiche,10.76,2025,Carte des loyers
